传感器原理与应用课程设计指南,,19.60,5.0,何金田，张斌 主编,人工智能
传感技术与应用教程（第2版）,丛书组成： 《模拟电路与数字电路》（《电子线路与电子技术》的升级版） 《电子器件原理及应用――元器件外形特征、模拟与数字电路实验》（《电子线路及应用》的升级版） 《单片机原理及应用》（第2版） 《单片机应用技术教程》（第3版） 《传感技术与应用教程》（第2版） 丛书特色： 本套教材经过多次改版升级，综合一线教师多年用书经验和建议，列举经典和实南的实例，既体现了易教易用性，又体现了技术的先进性。本套教材严格遵循以下编写原则： 内容新颖，结构严谨，系统全面，语言精练。 图文并茂，讲述深入浅出、通俗易懂，注重理论与实践的紧密结合。 详尽介绍其他书籍中未涉及的技术细节、技术关键，实用性较强。 适用对象： 本套教材具有非常广泛的应用范围。它不仅适合作为高等,27.60,5.0,张洪润，张悦，张亚凡 编著,人工智能
现代检测技术,,24.30,5.0,周可鹏 等编著,人工智能
喷射技术理论及应用(精)/武汉大学学术丛书,,60.00,5.0,陆宏圻 等编著,人工智能
控制系统数字仿真技术,,19.70,4.5,韩璞 等编著,人工智能
混成动态系统引论,,19.70,3.5,（荷）杉弗特，（荷）舒玛澈 著，宋永华 等译,人工智能
广义专家系统,,19.80,3.5,程伟良 著,人工智能
现代检测与控制技术,,15.00,5.0,张志君，于海晨，宋彤 编著,人工智能
虚拟仪器设计实训入门,本书看点： 配套适量的练习题，力求边学边上手；LabVIEW编程方法和程序设计与调试技巧；注重实践性不节，目的培养读者的动手能力和创新能力。 虚拟仪器设计实训入门 A.配套针对性的实践训练和习题； B.实践例题很多，可作为上机实践指导书； C.创建虚拟仪器程序及其子程序的步骤和方法； D.虚拟仪器程序中重要的循环结构、分支结构、公式节点……,18.10,3.5,赵国忠，陶宁，冯立春 编著,人工智能
传感器原理及检测技术,,28.40,3.0,凌振宝 编著,人工智能
工程免疫计算,,28.40,3.0,肖人彬，曹鹏林，刘勇 著,人工智能
自动化学科专业发展战略研究报告,《研究报告》总结了新中国成立以来自动化专业的发展历程及其规律，分析了该专业发展的现状，并针对新世纪高等教育面临的机遇与挑战，提出了该专业发展的改革思路与建议。本报告由正文及附录组成，其中正文由引言、自动化科学与技术、自动化学科、自动化学科专业高等教育的历史回顾、自动化学科专业高等教育发展的现状、与本学科专业相关的行业(或应用领域)现状与发展趋势、自动化学科专业今后5-15年左右的社会需求状况、重要政策建议等节组成；附录为各类调查报告及我国自动化学科专业国际化问题分析。,11.50,0.0,教育部高等学校自动化专业教学指导分委员会 编,人工智能
计算机控制及仿真,,20.50,5.0,朱苏朋，符文星，杨军 编著,人工智能
检测与转换技术,,22.10,5.0,董爱华 主编,人工智能
自动控制原理与系统,夏晨主编的《自动控制原理与系统》主要讲述自动控制技术的基本理论以及应用，是将经典线性控制理论中*基本、*重要的内容与实际生产中应用*广泛、*常用的典型过程控制系统相结合。结合高等学校学生的特点，基本理论知识以“必需、够用”为度，全书以“讲清概念，侧重应用”为主旨。简化了大量的数理推导，同时引进了大量的实际案例。,25.30,0.0,夏晨 主编,人工智能
多主体系统――理论、方法与探索,多主体系统方法是一个实用的问题解决方法，它使用已知的科学理论，借助计算机去构造和运行越来越大、越来越复杂的模型，以获取关于问题的新的发现、新的知识和新的解决方案。今天，多主体系统的应用几乎涉及科学、社会和经济的所有领域。它极有可能成为21世纪*值得关注的科学方法。,19.80,5.0,张军 著,人工智能
电容成像技术及其应用,,11.90,4.0,董向元，郭淑青 著,人工智能
计算机控制系统（第二版配光盘）,,28.20,0.0,李元春 主编,人工智能
传感器与检测技术,,22.10,0.0,俞志根 主编,人工智能
自动生产线的拆装与调试,,19.70,0.0,童泽 主编,人工智能
After Effects3.1使用指南,本书内容全面，语言精练，实例丰富，图文并茂，适合于广大多媒体开发人员自学参考，也可作为高等院构相关专业教材及社会相关培训班教学使用。本书配套光盘内容十分丰富，除本书的内容的多媒体教学软件外，还提供了本书8个实例的电书文件和实例1至实例7 的素材文件。,17.50,0.0,希望多媒体开发中心雪威工作室 著,人工智能
自动控制原理及应用,,18.60,4.0,郝建豹，徐超 主编,人工智能
容栅技术,,17.40,0.0,张增耀，骆家贤 著,人工智能
基于储备池的非线性系统预测理论与分析方法,,19.70,3.0,韩敏 编著,人工智能
实用传感器接口电路实例,,19.70,4.0,何希才，任力颖，杨静 编著,人工智能
传感器原理及应用（项目式教学） 第2版,,22.10,5.0,于彤 主编,人工智能
机电工程测试技术,,10.30,0.0,王建民 等编,人工智能
计算机控制技术,,22.10,4.0,张燕红，张建生 主编,人工智能
自动检测技术（第2版）,,12.80,0.0,解太林 主编,人工智能
计算机控制系统,,27.70,5.0,何克忠，李伟 编著,人工智能
自动控制技术,自动控制是一个充满挑战的领域，属于跨学科的综合性工程学科，通过学习有助于学生视野和思路的拓宽，提高他们跨学科学习的能力。尤其是航天工业、计算机控制工程的迅猛发展使工科学生掌握和了解自动控制原理和方法显得更加重要。 本书在内容安排和知识点取舍上，力求概念清楚、重点突出、讲求实用，通过例题适当反映控制工程在现代工业中的应用。本书共分10章，其内容包括控制系统导论、系统的数学模型、反馈控制系统的特性、线性反馈系统的稳定性等。,18.90,0.0,郁建中 主编,人工智能
易输入法,,19.30,0.0,李晓明 著,人工智能
纯方位目标运动分析,,12.60,3.5,刘忠 等著,人工智能
自动线与工业机械手技术(代),,15.00,4.5,王建明 主编,人工智能
自动控制原理,,19.80,0.0,常俊林，郭西林 主编,人工智能
传感器应用技术与实践,本书结合生活中常见的电器装置为示例，较为浅显地介绍各种传感器的结构及其基础知识，并通过简洁、典型、实用的电路制作、调试与分析，使读者能轻松理解传感器的运行机理，适合初学者阅读或参照实验。,18.10,5.0,刘起义 主编,人工智能
计算机辅助研究论文写作指南,,21.00,4.5,徐彬，郭红梅 著,人工智能
单片机外围器件应用丛书 集成A/D转换器应用技术和实用线路,目前，集成A/D转换器正朝着单片集成化、智能化、多功能、微功耗、高速、高分辨率和高可靠性的方向发展。鉴于目前国内专门介绍集成，A/D转换器的书籍较少，而且介绍的内容涉及面较窄，难以适应科技发展和读者迫切需要掌握该领域的新技术的需要。为此，编者编写了本书。本书坚持理论和实践相结合的原则，围绕A/D转换器的实用线路利实用技术，以优化单片机系统设计为主线，详细介绍了各种A/D转换器的特点、原理、内部电路和典型应用。在实用线路和应用技术中，特别提出使用和设计中要注意的问题。书中在重点章节后附有思考题，以满足不同层次读者的需求。,23.70,4.0,纪宗南,人工智能
传感器应用易读通,,10.20,0.0,周云水 编著,人工智能
过程自动化及仪表（第二版）（非自动化专业适用）,特别推荐： 本书配套教材为 《化工仪表及自动化(厉玉鸣)(化学工程与工艺专业适用)(五版)》 特别推荐： 本书配套同类教材为 《化工自动化及仪表(杨丽明)》 特别推荐： 本书配套辅导书为 《化工仪表及自动化例题习题集(厉玉鸣)(二版)》,22.10,4.5,俞金寿，孙自强 编著,人工智能
神经计算与生长自组织网络,神经计算(NC，neurocomputing)的流行称谓是人工神经网络(ANN，artificial neural networks)，简称神经网络。NC或ANN是一个计算系统或信息处理系统，它以软件或硬件的形式出现并加以执行。就实质而言，神经网络是根据大脑的联想记忆或组织记忆功能而建立起来的数学模型。就形式而言，神经网络是由大量高级互连的处理元件所组成。 本书首先主要讨论神经计算的基本概念原理及几个主要的神经网络模型。后一部分是作者在德国图宾根大学攻读博士学位期间及近来的一些研究成果。,22.80,5.0,程国建 编著,人工智能
自动控制原理与系统,,22.90,5.0,王超 主编,人工智能
新型传感器及传感器检测新技术,,25.30,0.0,张功铭，赵复真 著,人工智能
电气自动化专业英语（修订版）,,12.60,4.0,李久胜 等编,人工智能
传感器与检测技术基础,,19.00,4.5,吴松林 主编,人工智能
人机工程学,,22.90,0.0,李建中 等主编,人工智能
数字系统设计快速入门,,25.20,4.5,（美）科尔・克林特 著，赵不贿 等译,人工智能
现代控制理论,本书以加强基础、突出处理问题的思维方法、培养学生分析问题和解决问题的能力为原则，力求反映当前技术发展的主流和趋势，详细介绍了现代控制理论的主要理论和方法。本书叙述深入浅出，理论联系实际，尽可能从实际背景的分析中提出要讨论的问题、概念和方法。在介绍系统分析和控制系统设计方法的同时，也给出了相应的MATLAB函数，便于读者利用MATLAB软件来有效求解控制系统的一些计算和仿真问题，以加深对概念和方法的理解。本书由沈阳工程学院田卫华副教授担任主编。,25.20,5.0,田卫华 主编,人工智能
控制系统的故障诊断与故障调节,,25.30,4.5,姜斌 等著,人工智能
传感器原理与检测技术实践指导教程,,21.30,0.0,"潘雪涛, 邬华芝主编",人工智能
自动控制原理(非自动化类),,21.20,5.0,孟庆明 主编,人工智能
仿真工程（含光盘）,,22.90,0.0,（美）莱丁 著，焦宗夏 等译,人工智能
信号与系统实验CAI教程,,3.80,0.0,张宝俊 等编著,人工智能
综合控制系统(乐建波),,8.70,5.0,乐建波，蔡夕忠 主编,人工智能
控制系统数字仿真,,18.80,0.0,徐家蓓 编著,人工智能
机械设备控制技术（机械制造与控制专业）,,12.80,0.0,武可庚 主编,人工智能
传感器技术（杨帆）,,21.30,0.0,杨帆 主编,人工智能
竞赛机器人制作技术,,15.60,3.5,王志良 主编,人工智能
传感器与检测技术应用,,18.90,0.0,范晶彦 主编,人工智能
自动控制原理,,19.70,0.0,曹爱文 主编,人工智能
计算机控制系统(2版)(附盘),本书是以微型计算机为控制工具，较深入地介绍计算机控制系统的基本知识和基本应用技术。全书共分十章，主要内容包括计算机控制系统设计的硬件基础、计算机控制系统特性分析、计算机控制系统的间接设计方法、计算机控制系统的直接设计方法、计算机控制系统的工程设计等。 本书立足于基础性、实用性和先进性，从系统的概念出发讲述各部分内容，尽量用易于理解的方式和语言阐述问题。为方便学生理解、消化书中的基本知识和基本概念，本书提供了大量的MATLAB仿真示例。每一章后面都给出了大量的习题，并在书后提供了部分习题的参考答案。,23.50,0.0,李元春 主编,人工智能
自动控制原理实验技术,,16.60,5.0,彭秀艳，孙宏放 编著,人工智能
自动化工程师职业培训丛书 检测技术基础及应用,,19.00,4.5,顾波，张海平 主编,人工智能
传感器与可编程控制技术应用(徐红升),,15.80,5.0,徐红升,人工智能
控制系统仿真,,16.50,0.0,党宏社 主编,人工智能
控制系统课程设计,,19.80,5.0,张丹，吴新开 主编,人工智能
过程控制系统及工程,本书可作为高等院校自动化、电气工程及自动化、测控技术与仪器、过程装备与控制在工程、化学工程以及相近专业的本科生教材，亦可作为相关专业的研究生和工程技术人员的参考书。,21.30,5.0,杨为民，邬齐斌 主编,人工智能
传感技术及其应用,,21.00,0.0,谢文和 主编,人工智能
控制系统计算机仿真技术,,15.00,5.0,曹梦龙，安世奇 编,人工智能
控制工程基础,,17.30,4.5,王得胜 主编,人工智能
模糊专家系统――研究生用书,,4.30,5.0,李凡 著,人工智能
不确定性推理技术,,3.80,4.0,严小卫 等著,人工智能
数控机床编程与应用(刘德平),本书主要介绍了数控加工技术基础、MasterCAM的基础知识、基本图形、图形编辑及标注、曲面、实体操作、对象分析、三维实体造型、机械加工实例、MasterCAM的铣削编程等十章内容。 本书在介绍理论方法的同时，兼顾数控机床自动编程发展的先进性，结合设计实例，使读者易于阅读学习、掌握先进的数控编程工具，具有较强的实用性。,18.90,0.0,刘德平，刘武发，汪玉平 编,人工智能
控制工程基础,,9.40,5.0,张尚才 主编,人工智能
自动检测技术（第2版）,,16.70,0.0,宋文绪，杨帆 主编,人工智能
现代控制理论（第3版）,,16.50,3.5,于长官 主编,人工智能
不确定性推理技术,,7.50,4.5,张师超，严小卫 等著,人工智能
传感器应用电路集萃,本书通俗易懂，电路通用性，实用性强，涉及IC种类多，知识面广，着重培养实际动手能力、开发能力。 本书旨在为电子专业技术人员、电子爱好者、电子产品研发人员、学生等了解和掌握传感器的基本原理与应用，培养实际动手能力、开发能力提供参考和借鉴。 本书通俗易懂，电路通用性、实用性强，注重理论与实践相结合，涉及IC种类多、知识面广。适合有一定电子技术基础的电子爱好者、电子产品开发、设计专业技术人员，大专院校相关专业师生阅读。,18.20,4.0,卿太全//梁渊//郭明琼,人工智能
机器人的创意设计与实践,,19.80,0.0,宗光华 等编著,人工智能
机电控制系统,,14.10,0.0,张涛 主编，余洵 等编,人工智能
计算机仿真技术平话,,7.90,0.0,何江华 编著,人工智能
自动控制原理,,15.50,5.0,刘保录 主编,人工智能
自动控制系统――工业生产过程自动控制系统（修订版）,,8.50,0.0,邵裕森 主编,人工智能
自动控制专业英语（修订版）,,12.60,5.0,李东林 主编,人工智能
传感器原理（第二版）,,14.60,0.0,余瑞芬 主编,人工智能
数据处理方法与技术,,15.80,4.0,李永平 著,人工智能
数控原理与系统,,15.00,0.0,陈富安 主编,人工智能
长城圣火――第四届亚太大学生机器人大赛纪实与评析,,9.80,0.0,陈曦 主编,人工智能
时空系统斑图优化控制(马军),,15.80,5.0,马军，唐军 著,人工智能
自动调节系统的工程设计方法,刘维所著的《自动调节系统的工程设计方法》系统讲述了自动调节系统的工程设计法，既具有工程的实用性，也有理论的创新性。本书分析了串级调节策略，也分析了自适应控制策略、预测控制策略、运行管理的优化决策及其他先进控制策略。它们的功能有别，需要结合使用。经验表明，先进控制策略与串级调节策略应当互为补充、互相协调，不是相互取代的关系。本书适合从事控制工程的技术人员阅读，也可以作为自动化专业的本科生、研究生的教学参考书。,45.80,5.0,刘维,人工智能
仿真科学与技术原理,,44.20,5.0,王精业 等编著,人工智能
设备控制技术,,14.20,0.0,刘松林 主编,人工智能
遥感数字图像分析（第4版）,《遥感数字图像分析（第4版）》一书向非专业人士介绍了有关卫星和航空遥感数据的定量评估方法。本书各章涵盖了数字化遥感数据的优缺点，没有对计算机算法的详细数学推导，而是以一种引导的方式加深对算法性能和局限性的理解。每章结尾均附有习题。该版在原来版本基础上进行了更新。以反映过去几年中遥感图像领域所发生的变化。本书的重点是那些现在常作为遥感专题制图工具的方法。与以前的版本一样，此版本以原始形式保留了具有指导性意义的基本材料；其风格在某些地方也做了修订。并且增补了自第3版出版以来出现的新观点。同时本书还可以满足高年级学生和遥感专业人员的需要。,43.40,4.0,"（澳）理查德（Richards,J.A），（澳）贾秀萍 著；张晔 等译",人工智能
控制系统仿真,,11.90,0.0,姜玉宪 等编著,人工智能
生命3.0引爆硅谷，全球瞩目的烧脑神作。与人工智能相伴，人类将迎来什么样的未来？长踞亚马逊图书畅销榜。霍金、埃隆?马斯克、雷?库兹韦尔、王小川一致好评；万维钢、余晨倾情作序；《科学》《自然》两大著名期刊罕见推荐,l 麻省理工学院物理系终身教授、未来生命研究所创始人迈克斯 泰格马克，重磅新作 从14岁起，作者就开始关注科技对人类未来的影响，人工智能的突飞猛进，更是加剧了他的担忧，所以在其45岁，创立了人工智能界鼎鼎大名的非营利性组织 未来生命研究所 ，致力于用科技改善人类的未来。如今，他将带领我们参与这个时代*重要的对话。 l 与人工智能相伴，人类将迎来一个什么样的未来 迈克斯 泰格马克不仅以全景视角探讨了近未来人工智能对法律、战争、就业和社会带来的影响，还将目光投向了这场变革更为深远之处：在未来的1万年乃至10亿年及其以后，我们能否与人工智能实现共生与繁荣？宇宙生命发展的终极物理极限是什么？更为重要的是，我们如何在这场变革中迎来重生，同时又不会陷入危机，丧失生而为人的意义？《生命3.0》这本书将是你人,99.90,0.0,迈克斯?泰格马克(Max Tegmark) 著，汪婕舒 译,人工智能
传感器技术及应用,,38.70,3.0,韩裕生，乔志花，张金 编著,人工智能
模糊测度和模糊积分及在分类技术中的应用,本书从模糊积分作为一种分类技术的角度巴以论述，内容涵盖了模糊测度与积分的基础知识，模糊积分作为一种分类器和模糊积分作为一种分类器的融合工具等三个部分，内容包括模糊测度、模糊积分、模糊积分分类器、模糊积分在分类器融合中的应用等。,37.90,4.5,王熙照 著,人工智能
杨澜传记作品套装共4册 人工智能+世界很大幸好有你+幸福要回答+一问一世界 杨澜新作杨澜自传 女性励志人物传记哲理书籍,,100.00,0.0,杨澜,人工智能
计算机控制技术,新定价链接：计算机控制技术 全面介绍计算机控制系统的组成、结构、工作过程，计算机控制系统的性能及其分析方法，计算机控制系统的设计方法；面向本科教学的实际需要，内容简明扼要；体系完整，结构清晰，叙述通俗易懂；实例丰富，并在每章附有习题。,30.00,4.0,赵邦信 著,人工智能
图的控制理论,,30.80,5.0,徐保根 著,人工智能
传感与检测技术（第2版）,根据几年来《传感与检测技术(第2版)》(作者刘红丽)的使用情况和教师学生各方面的反馈意见，为了进一步适应高等院校对传感与检测技术教学的需求，编者对2007年出版的《传感与检测技术》进行了全面的修订。这次修订除了保持本书深入浅出、理论严谨、系统性强、工程实践性强、便于自学等特点外，突出了教学内容的基础性和先进性相结合，基础理论与测量功能相结合，测量原理的学习和实践中可实现性相结合的特点。本书第1章～第3章、第6章以及第9章由刘红丽编写，第7章和第8章由张菊秀编写，第4章和第7章部分章节由徐沪萍、徐志刚编写，第5章由杨胤铎编写，全书由刘红丽负责统编和定稿。,30.80,5.0,刘红丽,人工智能
传感器网络覆盖定位模糊信息处理方法,,28.40,4.5,曹文明，王瑞 著,人工智能
自动控制原理,,28.80,0.0,吴仲阳 主编,人工智能
传感与检测技术,,26.80,4.0,刘红丽 等编著,人工智能
水下运载器操纵控制及模拟仿真技术,,25.30,4.5,马骋，连琏 编著,人工智能
检测原理与传感技术,,25.20,3.0,杜清府，刘海 主编,人工智能
机器学习+机器学习实战 击败AlphaGo的武林秘籍 + Python数据分析基础 赢得人机大战的必由之路 人工智能大,,220.00,0.0,周志华,人工智能
机器人控制电子学,,22.10,2.0,[日]船仓一郎 等著，宗光华 等译,人工智能
模糊分类模型及其集成方法,,23.50,5.0,阳爱民 著,人工智能
自动控制原理,自动控制作为一种重要的技术手段，能在没有人参与的情况下，高速度和高精度地自动完成被控对象的运动。它已在宇宙航行、军事装备的自动化、工业过程的自动控制、自动检测等方面获得了广泛的应用。 本教材全面阐述了自动控制的基本理论，系统地介绍了自动控制系统分析和设计的基本方法。全书内容力图构成一个完整的体系，使读者掌握控制理论的基本分析和设计方法。,22.10,0.0,韩绍坤，许向阳，王晓华 编著,人工智能
感测技术,,23.70,2.5,李科杰，宋萍 编著,人工智能
自动控制原理,,23.50,0.0,巨林仓 主编,人工智能
（人工智能方法及应用）Methods and Applications of Artificial Intellige,,428.10,0.0,"Greece) Hellenic Conference on Ai 2002 (Thessalonike (Author), Constantine D. Spyropoulos (Editor) 著",人工智能
脱机手写汉字识别若干关键技术研究,对于大字符集识别问题，一般采用模板匹配的算法，主要是因为该算法比较简单，识别速度快。但直接的模板匹配算法往往无法满足实际应用中对识别精度的需求。为此任俊玲编著的《脱机手写汉字识别若干关键技术研究》在模板匹配算法的基础上，结合统计分析和统计信号处理的原理，对脱机手写汉字识别算法以及相关问题进行了研究，力求在基本不降低识别速度的基础上较大地提高识别的精度。,20.50,5.0,任俊玲著,人工智能
像外行一样思考，像专家一样实践――科研成功之道（修订版）微信之父张小龙提到产品经理要有的傻瓜心态：培养发现、解决问题的洞察力和思考力的心态。人工智能领域杰出人物金出武雄先生数十年心得体会！,总编荐书，经典与你同行 这是一本对所有人都会有启发的经典著作。 微信之父张小龙先生提到傻瓜心态对产品的重要性。用傻瓜心态来看待、思考问题，会有意想不到的收获。《像外行一样思考，像专家一样实践――科研成功之道》通过大量日常片断分享了金出武雄教授几十年的科研经验：不仅有对创新、创造的深刻见解、也有对管理、领导力和成长的独特心得：创新从省略开始，单纯简单地思考，要想成功、必定迷茫…… 微软全球执行副总裁沈向洋、CSDN和极客帮基金创始人蒋涛、MacTalk出品人池建强、中粮营养健康研究院首席知识官吴庆海大力推荐；豆瓣网友好评推荐。 推荐购买： 《把时间当做朋友》 《代码大全 第2版》 ――两届Software Jolt Award震撼大奖得主！软件开发世界的地图，经典中的经典 《成为技术领导者》,57.00,5.0,（日）金出武雄 著，马金城，王国强 译,人工智能
控制系统仿真,,18.90,5.0,冯辉宗 等编著,人工智能
常用传感器应用技术问答,,19.70,5.0,孙克军,人工智能
自动控制原理(第2版),,18.20,0.0,于长官 等编著,人工智能
设备控制技术,,17.40,3.0,刘冰，韩庆国 主编,人工智能
网络控制技术及应用,,14.60,4.5,周洪 等编著,人工智能
计算机控制技术（第2版）,本书是“高职高专计算机系列规划教材”之一，该书以微控制器在智能化测量和自动控制中的应用为主线，概要地介绍了连续控制系统和微机测控系统的工作原理和基本结构，并从应用的角度介绍了测控系统中主要使用的传感器和执行器，循序渐进地介绍了微机测控系统的输入/输出技术、数据处理和抗干扰技术等。该书可供各大专院校作为教材使用，也可供从事相关工作的人员作为参考用书使用。,15.80,5.0,俞光昀 主编,人工智能
数字系统设计实验教程,,15.80,0.0,杜玉远，李景华 主编,人工智能
传感器及应用,,11.80,0.0,陈键 主编,人工智能
"Logic for Programming, Artificial Intelligence, and Reasoni",,537.00,0.0,Moshe Vardi 著,人工智能
"Logic for Programming, Artificial Intelligence, and Reasoni",,676.20,0.0,Franz Baader 著,人工智能
Innovations in Applied Artificial Intelligence(应用人工智能创新/会议录,,875.10,0.0,"Moonis ALi,Floriana Esposito 著",人工智能
"Connectionist Models of Neurons, Learning Processes,and Art",,414.10,0.0,Jose Mira Alberto Prieto 著,人工智能
Artificial Intelligence and Symbolic Computation(人工智能与符号计算/,,447.50,0.0,Bruno Buchberger 著,人工智能
Artificial Intelligence and Knowledge Engineering Applicati,,755.70,0.0,José Mira，José R. lvarez 著,人工智能
互联网套装5册 周鸿�t自述：我的互联网方法论+智能主义：未来商业与社会的新生态+智能革命：李彦宏谈人工智能时代的社会、,,251.80,0.0,周鸿�t 张涛等,人工智能
（人工智能进展， PRICAI 2000学术讨论会读物）Advances in Artificial Intellig,,409.90,0.0,Ryszard Kowalczyk 著,人工智能
KI 2004: Advances in Artificial Intelligence(KI 2004人工智能进展/,,596.60,0.0,Susanne Biundo 著,人工智能
Logics in Artificial Intelligence（人工智能逻辑学/会议录）,"The LNAI series reports state-of-the-art results in artificial intelligence re-search, development, and education, at a high level and in both printed and electronic form. Enjoying tight cooperation with the R&D community, with numerous individuals, as well as with prestigious organizations and societies,LNAI has grown into the most comprehensive artificial intelligence research forum available. The scope of LNAI spans the whole range of artificial intelligence and intelli-gent information processing including interdisciplinary topics in a variety of application fields. The type of material published traditionally includes -proceedings (published in time for the respective conference) -post-proceedings (consisting of thoroughly revised final full papers) -research monographs (which may be based on PhD work)",835.30,0.0,"Jose, Julio Alferes 著",人工智能
Advances in Artificial Intelligence - SBIA 2004(人工智能进展-SBIA,,676.20,0.0,Ana L. C. Bazzan 著,人工智能
PRICAI 2006 （2006人工智能趋势）,"The LNAI series reports state-of-the-art results in artificial intelligence re-search, development, and education, at a high level and in both printed and electronic form. Enjoying tight cooperation with the R&D community, with numerous individuals, as well as with prestigious organizations and societies, LNAI has grown into the most comprehensive artificial intelligence research forum available. The scope of LNAI spans the whole range of artificial intelligence and intelli- gent information processing including interdisciplinary topics in a variety of application fields. The type of material published traditionally includes. proceedings (published in time for the respective conference)； post-proceedings (consisting of thoroughly revised final full papers)； research monographs (which may be based on PhD work).",1113.7,0.0,Quiang Yang，Geoff Webb 著,人工智能
艾比斯之梦当人工智能机器人拥有自我意识之日，人类是否迎来了覆灭之时，揭示人类从未了解的人工智能进化之路,在日本上市的当年就成为日本科幻小说畅销榜亚军，日本图书专业媒体《书的杂志》十大畅销书季军！ 被日、美两国的媒体盛赞为“科幻的一千零一夜” 获日、美两国亚马逊读者的全五星评价。能够在科幻之乡――美国也获得如此高的评价，说明本书的内容质量完全经受住了市场的考验,27.00,5.0,（日）山本弘著 张智渊译,人工智能
院士推荐外国新科普书系・DK科学探索（共6册）儿童科普出版社引进，权威科普作家撰写，深入探索天文学、气象学、遗传学、生物学、人工智能等前沿学科，60年文学出版高地，中国科学院院士推荐护航，为中国孩子打造深植在人文土壤里的科普读物,★全球**科学出版社引进 ★中国科学院院士倾力推荐 ★权威科普，接轨国际先进教育理念 ★国内首推，新世纪必读之科普宝典 ★快乐阅读，大自然惊心动魄的奥秘 ★知识改变命运，阅读成就梦想；探索世间万物，普及科学知识。“院士推荐外国新科普书系?DK科学探索”集权威科学家之研究精髓，由英国知名科普作家撰写而成，中国科学院院士饶子和倾情推荐，介绍*前沿的科学发现、科技成果，深入浅出地激发我们对科学的探索精神。,67.20,5.0,[英]约翰・麦克克罗恩 著，展颖转 译,人工智能
奇点临近 英文原版 The Singularity Is Near 库兹韦尔 科技文明与人类未来 比尔盖茨推荐书单 英一部预测人工智能和科技未来的奇书,★2005年CBS News评选的畅销书 ★2005年美国畅销非小说类图书 ★比尔 盖茨、比尔 乔伊等鼎力推荐 ★一部预测人工智能和科技未来的奇书 在 The Singularity Is Near 《奇点临近》 中，库兹韦尔通过将进化划分为六大纪元，探讨和分析了科学发展趋势。演绎并预测了科技发展的未来。他大胆预测： 21世纪30年代：人类大脑信息上传成为可能 21世纪40年代：人体3.0升级版出现 通过基因、纳米、机器人技术使人体进化成非肉体的、可以随意变形的形态。人们大多数时间沉浸在虚拟现实里（像电影《黑客帝国》所描述的那样） 2045年：奇点来临，人工智能完全超越人类智能，人类历史将彻底改变 2045年之后：宇宙觉醒，为了超越计算机的局限性，人机智能将物质转化为超级计算机，整个宇宙变成一个超级智能，这种智能可以改变目前已知的物理定律，实现不同维度空间的穿,135.00,0.0,Ray Kurzweil,人工智能
杨澜作品集全4册一问一世界+幸福要回答+世界很大幸好有你+人工智能真的来了WE-154正版现货Z2杨澜的书套装共4本标题书名定价85元加摆渡人定价36元为此套装总定价121元。部分商品主图未添加摆渡人图片，正持续优化中。主图未优化完成仅发标题书名商品。,,73.00,0.0,杨澜,人工智能
人工智能【套装7册】指数型组织+谁说了算+信息简史+虚拟人+怪诞行为学,,330.00,0.0,"(美)格雷克,[美]迈克尔・S.加扎尼加",人工智能
凯文・凯利：必然【现货】英文原版The Inevitable: Understanding the 12 Techno,《必然》的作者凯文 凯利，被称为 硅谷精神之父 和 世界互联网教父 。前两部《失控》和《科技想要什么》在中国出版后，引起巨大反响。书中凯文 凯利对十二种必然的科技力量加以详细的阐述，并描绘出未来三十年这些趋势如何形成合力指引我们前行的方向。 作者凯文 凯利基于过往从业经历和对未来趋势的敏锐观察对十二个关键词 形成 知化 流动 屏读 使用 共享 过滤 重混 互动 追踪 提问 开始 一进行了深入浅出的论断，并结合现实生活中种种生动的案例，给我们指明了科技新物种不断变迁的12条道路。它们每一个都是一种正在发生的趋势。同时，生活中的种种迹象也表明这些趋势将持续至少三十年。 书中对未来的展望趣味十足，充满画面感，比如书中说道 未来，你的薪水高低将取决于你能否和机器人默契配合。90%的同事将会是看不到的机器，而,107.00,0.0,Kevin Kelly,人工智能
数字图像处理与机器视觉 Visual C++与Matlab实现 第2版+ 3ds Max+VRay效果图制作从入门到精,,162.00,0.0,张铮，徐超，任淑霞，韩海玲,人工智能
【中商原版】机器学习 从概率的视角分析 英文原版 Machine Learning Kevin Murphy 计算机科,,975.00,0.0,Kevin Murphy,人工智能
3本 趣学Python-教孩子学编程+轻松玩转Scratch编程+给孩子的人工智能图解 python编程入门教程 sc,,155.00,0.0,Jason R. Briggs,人工智能
无人驾驶 （《3D打印》作者跨时代力作，人工智能大牛全面解读革命性技术）你初次拥有的智能机器人，很可能就是你的汽车，你会把自己的性命交给它！读客出品,,44.00,0.0,（美）胡迪・利普森（Hod Lipson）,人工智能
零起点python足彩大数据与机器学习实盘分析人工智能算法大数据分析 Python编程语言教程书籍 Python编程实,,158.00,0.0,(美)Jennifer Campbell Paul Gries Ja,人工智能
PRICAL 2002人工智能趋势 PRICAI 2002: Trends in Artificial Intelli,,107.80,0.0,Mitsuru Ishizuka 等编,人工智能
产品经理进化论 AI+时代产品经理的思维方法 人人都是产品经理系列丛书 软件工程专业 大数据分析挖掘技术书 人工智能书【好评返5元店铺礼券】,,55.00,0.0,苏杰,人工智能
【瑕疵品】Algorithms to Live By: The Computer Science of Human D,,133.00,5.0,Brian Christian,人工智能
